,Id,Model,EHI,Extractiveness Factor (EF),Positive Hallucination (PH),Over Focus (OF),Negative Hallucination (NH),Lost Focus (LF),Entity F1 Score
521,uk-england-oxfordshire-20503005,google/pegasus-xsum,0.3482555618547858,0,0,0.5555555555555556,0,0,0
522,uk-england-oxfordshire-20503005,t5-large,0.3666366906903705,0,0,0.375,0,0,0
523,uk-england-oxfordshire-20503005,gpt-3.5-turbo,0.34595933516213834,0,0,0.4444444444444444,0.2,0,0
524,uk-england-oxfordshire-20503005,RefSum,0.4,0,0,0,0,0,0
525,uk-england-oxfordshire-55400161,facebook/bart-large-cnn,0.41050916836516493,0.1875,0.3333333333333333,0.5517241379310345,0,0,0.3333333333333333
526,uk-england-oxfordshire-55400161,google/pegasus-xsum,0.3685121534972372,0.125,0.5,0.047619047619047616,0,1,0.5
527,uk-england-oxfordshire-55400161,t5-large,0.4010905339719057,0.18181818181818182,0.3076923076923077,0.6,0,0,0.30769230769230765
528,uk-england-oxfordshire-55400161,gpt-3.5-turbo,0.38146936814938137,0.16666666666666666,0.25,0.42424242424242425,0.38461538461538464,0,0.25
529,uk-england-oxfordshire-55400161,RefSum,0.5627414632489808,0.23076923076923078,1,0.08695652173913043,0,0,1
530,uk-england-somerset-35861548,facebook/bart-large-cnn,0.3362625137901008,0,0,0.6666666666666666,0,0,0
531,uk-england-somerset-35861548,google/pegasus-xsum,0.4,0,0,0,0,0,0
532,uk-england-somerset-35861548,t5-large,0.34185882857165173,0,0,0.6153846153846154,0,0,0
533,uk-england-somerset-35861548,gpt-3.5-turbo,0.35729806653343443,0,0,0.2727272727272727,0.25,0,0
534,uk-england-somerset-35861548,RefSum,0.5534572563937673,0,1,0,0,0,1
535,uk-england-somerset-39684631,facebook/bart-large-cnn,0.36070955099820484,0,0,0.43478260869565216,0,0,0
536,uk-england-somerset-39684631,google/pegasus-xsum,0.29769516240415517,0,0,0,1,0,0
537,uk-england-somerset-39684631,t5-large,0.36070955099820484,0,0,0.43478260869565216,0,0,0
538,uk-england-somerset-39684631,gpt-3.5-turbo,0.35477418650351134,0,0,0.34782608695652173,0.2,0,0
539,uk-england-somerset-39684631,RefSum,0.4,0,0,0,0,0,0
540,uk-england-south-yorkshire-49700817,facebook/bart-large-cnn,0.3492641671291,0,0,0.2857142857142857,0.3333333333333333,0,0
541,uk-england-south-yorkshire-49700817,google/pegasus-xsum,0.4429719445512525,0,0.5,0.2857142857142857,0,0,0.5
542,uk-england-south-yorkshire-49700817,t5-large,0.3859990119648642,0,0,0.16666666666666666,0,0,0
543,uk-england-south-yorkshire-49700817,gpt-3.5-turbo,0.3492641671291,0,0,0.2857142857142857,0.3333333333333333,0,0
544,uk-england-south-yorkshire-49700817,RefSum,0.5534572563937673,0,1,0,0,0,1
545,uk-england-south-yorkshire-54572565,facebook/bart-large-cnn,0.3322737508433484,0,0,0.06896551724137931,0.6666666666666666,0,0
546,uk-england-south-yorkshire-54572565,google/pegasus-xsum,0.4871569583491294,0,0.8,0,0.3333333333333333,0,0.8
547,uk-england-south-yorkshire-54572565,t5-large,0.35764637185643583,0,0,0.36363636363636365,0.14285714285714285,0,0
548,uk-england-south-yorkshire-54572565,gpt-3.5-turbo,0.3632778298947203,0,0,0.2,0.25,0,0
549,uk-england-south-yorkshire-54572565,RefSum,0.5534572563937673,0,1,0,0,0,1
550,uk-england-south-yorkshire-55768636,facebook/bart-large-cnn,0.3458677121888191,0.07894736842105263,0.125,0.7837837837837838,0,0,0.125
551,uk-england-south-yorkshire-55768636,google/pegasus-xsum,0.5585127965681385,0.125,1,0.043478260869565216,0,0,1
552,uk-england-south-yorkshire-55768636,t5-large,0.3565811099196541,0.08333333333333333,0.14285714285714285,0.7142857142857143,0,0,0.14285714285714288
553,uk-england-south-yorkshire-55768636,gpt-3.5-turbo,0.3917968429126078,0.0967741935483871,0.2222222222222222,0.5,0,0,0.2222222222222222
554,uk-england-south-yorkshire-55768636,RefSum,0.5585127965681385,0.125,1,0.043478260869565216,0,0,1
555,uk-england-stoke-staffordshire-25680638,facebook/bart-large-cnn,0.3677450108453257,0,0,0.36363636363636365,0,0,0
556,uk-england-stoke-staffordshire-25680638,google/pegasus-xsum,0.4,0,0,0,0,0,0
557,uk-england-stoke-staffordshire-25680638,t5-large,0.35406243362971085,0,0,0.5,0,0,0
558,uk-england-stoke-staffordshire-25680638,gpt-3.5-turbo,0.3419904000771586,0,0,0.18181818181818182,0.5,0,0
559,uk-england-stoke-staffordshire-25680638,RefSum,0.4,0,0,0,0,0,0
560,uk-england-suffolk-18282208,facebook/bart-large-cnn,0.3484917467204726,0,0,0.375,0.25,0,0
561,uk-england-suffolk-18282208,google/pegasus-xsum,0.29769516240415517,0,0,0,1,0,0
562,uk-england-suffolk-18282208,t5-large,0.29769516240415517,0,0,0,1,0,0
563,uk-england-suffolk-18282208,gpt-3.5-turbo,0.33811929255340073,0,0,0.35294117647058826,0.4,0,0
564,uk-england-suffolk-18282208,RefSum,0.5534572563937673,0,1,0,0,0,1
565,uk-england-suffolk-46071589,facebook/bart-large-cnn,0.37311467188964176,0,0,0.3076923076923077,0,0,0
566,uk-england-suffolk-46071589,google/pegasus-xsum,0.4,0,0,0,0,0,0
567,uk-england-suffolk-46071589,t5-large,0.3859990119648642,0,0,0.16666666666666666,0,0,0
568,uk-england-suffolk-46071589,gpt-3.5-turbo,0.33589021684058634,0,0,0.26666666666666666,0.5,0,0
569,uk-england-suffolk-46071589,RefSum,0.5534572563937673,0,1,0,0,0,1
570,uk-england-tees-17350377,facebook/bart-large-cnn,0.3146425960041106,0,0,0.8571428571428571,0,0,0
571,uk-england-tees-17350377,google/pegasus-xsum,0.29769516240415517,0,0,0,1,0,0
572,uk-england-tees-17350377,t5-large,0.3247752070786034,0,0,0.7692307692307693,0,0,0
573,uk-england-tees-17350377,gpt-3.5-turbo,0.3371119829288684,0,0,0.5,0.25,0,0
574,uk-england-tees-17350377,RefSum,0.5534572563937673,0,1,0,0,0,1
575,uk-england-tees-44279080,facebook/bart-large-cnn,0.3873029950516057,0.20689655172413793,0.3076923076923077,0.7407407407407407,0,0,0.3076923076923077
576,uk-england-tees-44279080,google/pegasus-xsum,0.42323581759602524,0.15,0.5,0.16666666666666666,0,0.5,0.5
577,uk-england-tees-44279080,t5-large,0.3873029950516057,0.20689655172413793,0.3076923076923077,0.7407407407407407,0,0,0.3076923076923077
578,uk-england-tees-44279080,gpt-3.5-turbo,0.3584199726172433,0.10714285714285714,0.16666666666666666,0.5769230769230769,0.2,0.1,0.16666666666666669
579,uk-england-tees-44279080,RefSum,0.5661471323684607,0.3,1,0.1111111111111111,0,0,1
580,uk-england-tyne-55201101,facebook/bart-large-cnn,0.37105588274949997,0.10714285714285714,0.14285714285714285,0.5238095238095238,0.14285714285714285,0,0.14285714285714285
581,uk-england-tyne-55201101,google/pegasus-xsum,0.44191600495390904,0.13636363636363635,0.25,0.06666666666666667,0,0,0.25
582,uk-england-tyne-55201101,t5-large,0.37852479206190365,0.1111111111111111,0.15384615384615385,0.45,0.16666666666666666,0,0.15384615384615383
583,uk-england-tyne-55201101,gpt-3.5-turbo,0.40715569453794925,0.1,0.375,0.391304347826087,0.2222222222222222,0,0.375
584,uk-england-tyne-55201101,RefSum,0.5568740854096405,0.10714285714285714,1,0.047619047619047616,0,0,1
585,uk-england-wiltshire-54161565,facebook/bart-large-cnn,0.34932103070116105,0,0,0.5454545454545454,0,0,0
586,uk-england-wiltshire-54161565,google/pegasus-xsum,0.3810359280510957,0,0,0.2222222222222222,0,0,0
587,uk-england-wiltshire-54161565,t5-large,0.3810359280510957,0,0,0.2222222222222222,0,0,0
588,uk-england-wiltshire-54161565,gpt-3.5-turbo,0.34932103070116105,0,0,0.5454545454545454,0,0,0
589,uk-england-wiltshire-54161565,RefSum,0.4,0,0,0,0,0,0
590,uk-england-york-north-yorkshire-44287634,facebook/bart-large-cnn,0.30688858189110574,0,0,0.9230769230769231,0,0,0
591,uk-england-york-north-yorkshire-44287634,google/pegasus-xsum,0.4,0,0,0,0,0,0
592,uk-england-york-north-yorkshire-44287634,t5-large,0.3597365902315019,0,0,0.4444444444444444,0,0,0
593,uk-england-york-north-yorkshire-44287634,gpt-3.5-turbo,0.3784993148753034,0,0,0.25,0,0,0
594,uk-england-york-north-yorkshire-44287634,RefSum,0.4,0,0,0,0,0,0
595,uk-england-york-north-yorkshire-54811576,facebook/bart-large-cnn,0.34070830363499255,0,0,0.2,0,0.5,0
596,uk-england-york-north-yorkshire-54811576,google/pegasus-xsum,0.3492641671291,0,0,0.2857142857142857,0,0.3333333333333333,0
597,uk-england-york-north-yorkshire-54811576,t5-large,0.34070830363499255,0,0,0.2,0,0.5,0
598,uk-england-york-north-yorkshire-54811576,gpt-3.5-turbo,0.33312863870721104,0,0,0.46153846153846156,0.25,0.125,0
599,uk-england-york-north-yorkshire-54811576,RefSum,0.5587876147570625,0.13636363636363635,1,0.05,0,0,1
600,uk-northern-ireland-11997538,facebook/bart-large-cnn,0.3319153235783139,0,0,0.7058823529411765,0,0,0
601,uk-northern-ireland-11997538,google/pegasus-xsum,0.31453022470324776,0,0,0.125,0.8,0,0
602,uk-northern-ireland-11997538,t5-large,0.37311467188964176,0,0,0.3076923076923077,0,0,0
603,uk-northern-ireland-11997538,gpt-3.5-turbo,0.32141547965157646,0,0,0.7368421052631579,0.125,0,0
604,uk-northern-ireland-11997538,RefSum,0.5534572563937673,0,1,0,0,0,1
605,uk-northern-ireland-21704879,facebook/bart-large-cnn,0.35583777803876415,0,0,0.4827586206896552,0,0,0
606,uk-northern-ireland-21704879,google/pegasus-xsum,0.4,0,0,0,0,0,0
607,uk-northern-ireland-21704879,t5-large,0.3593069542315201,0,0,0.2962962962962963,0.2,0,0
608,uk-northern-ireland-21704879,gpt-3.5-turbo,0.4046408901383969,0,0.2857142857142857,0.35714285714285715,0,0,0.2857142857142857
609,uk-northern-ireland-21704879,RefSum,0.5534572563937673,0,1,0,0,0,1
610,uk-northern-ireland-37680586,facebook/bart-large-cnn,0.35477609273766997,0,0,0.4186046511627907,0,0.1111111111111111,0
611,uk-northern-ireland-37680586,google/pegasus-xsum,0.42888529773923095,0.07692307692307693,0.4,0.13157894736842105,0.25,0,0.4
612,uk-northern-ireland-37680586,t5-large,0.35477609273766997,0,0,0.4186046511627907,0,0.1111111111111111,0
613,uk-northern-ireland-37680586,gpt-3.5-turbo,0.3427573871370607,0,0,0.27906976744186046,0.3333333333333333,0.1111111111111111,0
614,uk-northern-ireland-37680586,RefSum,0.5567883474362679,0.08333333333333333,1,0.02857142857142857,0,0,1
615,uk-northern-ireland-40941393,facebook/bart-large-cnn,0.4660831221939202,0.05660377358490566,0.5,0.09615384615384616,0,0,0.5
616,uk-northern-ireland-40941393,google/pegasus-xsum,0.2958977066263964,0,0,0.04,0,1,0
617,uk-northern-ireland-40941393,t5-large,0.4,0,0,0,0,0,0
618,uk-northern-ireland-40941393,gpt-3.5-turbo,0.4352313870013743,0.05454545454545454,0.3333333333333333,0.16666666666666666,0,0,0.33333333333333337
619,uk-northern-ireland-40941393,RefSum,0.5557920725038186,0.058823529411764705,1,0.02,0,0,1
620,uk-northern-ireland-56527822,facebook/bart-large-cnn,0.4317852543058623,0.10344827586206896,0.3333333333333333,0.25925925925925924,0,0,0.3333333333333333
621,uk-northern-ireland-56527822,google/pegasus-xsum,0.4317852543058623,0.10344827586206896,0.3333333333333333,0.25925925925925924,0,0,0.3333333333333333
622,uk-northern-ireland-56527822,t5-large,0.4188979632632159,0.1,0.2857142857142857,0.32142857142857145,0,0,0.28571428571428575
623,uk-northern-ireland-56527822,gpt-3.5-turbo,0.4129355811013564,0.08823529411764706,0.36363636363636365,0.46875,0,0,0.3636363636363636
624,uk-northern-ireland-56527822,RefSum,0.5578039128133176,0.1111111111111111,1,0.04,0,0,1
625,uk-politics-12657524,facebook/bart-large-cnn,0.32093664936235217,0,0,0.25,0,0.6666666666666666,0
626,uk-politics-12657524,google/pegasus-xsum,0.39002246678421965,0.12,0.5,0.043478260869565216,0.5,0.5,0.5
627,uk-politics-12657524,t5-large,0.28950959455191466,0,0,0.17391304347826086,0,1,0
628,uk-politics-12657524,gpt-3.5-turbo,0.36973396483590376,0.10714285714285714,0.2857142857142857,0.11538461538461539,0.6,0.2,0.28571428571428575
629,uk-politics-12657524,RefSum,0.5634628155003801,0.24,1,0.08695652173913043,0,0,1
630,uk-politics-17450719,facebook/bart-large-cnn,0.39216295973839066,0,0,0.09523809523809523,0,0,0
631,uk-politics-17450719,google/pegasus-xsum,0.3947664960701703,0,0.3333333333333333,0.023809523809523808,0.5,0,0.3333333333333333
632,uk-politics-17450719,t5-large,0.39216295973839066,0,0,0.09523809523809523,0,0,0
633,uk-politics-17450719,gpt-3.5-turbo,0.38798178379870635,0,0.125,0.2553191489361702,0.07142857142857142,0,0.125
634,uk-politics-17450719,RefSum,0.5534572563937673,0,1,0,0,0,1
635,uk-politics-20775071,facebook/bart-large-cnn,0.3598183558126937,0,0,0.24242424242424243,0,0.25,0
636,uk-politics-20775071,google/pegasus-xsum,0.3813214520057808,0,0.5,0,0.5,0.5,0.5
637,uk-politics-20775071,t5-large,0.29467141550091347,0,0,0.06666666666666667,0,1,0
638,uk-politics-20775071,gpt-3.5-turbo,0.41761646111376166,0.07894736842105263,0.4444444444444444,0.1388888888888889,0.42857142857142855,0,0.4444444444444445
639,uk-politics-20775071,RefSum,0.5570143474765841,0.09090909090909091,1,0.03225806451612903,0,0,1
640,uk-politics-21697489,facebook/bart-large-cnn,0.38658467139097386,0,0,0.16,0,0,0
641,uk-politics-21697489,google/pegasus-xsum,0.348917845532472,0,0,0.08,0.5,0,0
642,uk-politics-21697489,t5-large,0.3931664486945133,0,0,0.08333333333333333,0,0,0
643,uk-politics-21697489,gpt-3.5-turbo,0.31748136399493043,0,0,0.07142857142857142,0.8,0,0
644,uk-politics-21697489,RefSum,0.5534572563937673,0,1,0,0,0,1
645,uk-politics-27023540,facebook/bart-large-cnn,0.34056982165730143,0,0,0.3225806451612903,0,0.4,0
646,uk-politics-27023540,google/pegasus-xsum,0.3753027509370165,0.09090909090909091,0.2857142857142857,0.1,0.5,0.25,0.28571428571428575
647,uk-politics-27023540,t5-large,0.33589021684058634,0,0,0.26666666666666666,0,0.5,0
648,uk-politics-27023540,gpt-3.5-turbo,0.3586944634086125,0.07317073170731707,0.13333333333333333,0.39473684210526316,0.3333333333333333,0.08333333333333333,0.13333333333333333
649,uk-politics-27023540,RefSum,0.5609722431085776,0.1875,1,0.06896551724137931,0,0,1
650,uk-politics-30142579,facebook/bart-large-cnn,0.39054320061020775,0,0,0.11428571428571428,0,0,0
651,uk-politics-30142579,google/pegasus-xsum,0.39521098647920644,0,0,0.058823529411764705,0,0,0
652,uk-politics-30142579,t5-large,0.39521098647920644,0,0,0.058823529411764705,0,0,0
653,uk-politics-30142579,gpt-3.5-turbo,0.366295243969359,0,0,0.16216216216216217,0.25,0,0
654,uk-politics-30142579,RefSum,0.5534572563937673,0,1,0,0,0,1
655,uk-politics-33632605,facebook/bart-large-cnn,0.3931664486945133,0,0,0.08333333333333333,0,0,0
656,uk-politics-33632605,google/pegasus-xsum,0.4,0,0,0,0,0,0
657,uk-politics-33632605,t5-large,0.33392355414670943,0,0,0.04081632653061224,0.6666666666666666,0,0
658,uk-politics-33632605,gpt-3.5-turbo,0.3534547653556493,0,0,0.18518518518518517,0.375,0,0
659,uk-politics-33632605,RefSum,0.4,0,0,0,0,0,0
660,uk-politics-35107203,facebook/bart-large-cnn,0.5589896928426769,0.13636363636363635,1,0.047619047619047616,0,0,1
661,uk-politics-35107203,google/pegasus-xsum,0.2370633449034637,0,0,0,1,1,0
662,uk-politics-35107203,t5-large,0.32800473496742116,0,0,0.13953488372093023,0,0.6666666666666666,0
663,uk-politics-35107203,gpt-3.5-turbo,0.17483975592900955,0,0,0.04878048780487805,0,2,0
664,uk-politics-35107203,RefSum,0.5589896928426769,0.13636363636363635,1,0.047619047619047616,0,0,1
665,uk-politics-36836980,facebook/bart-large-cnn,0.3846600568125726,0,0,0.18181818181818182,0,0,0
666,uk-politics-36836980,google/pegasus-xsum,0.39216295973839066,0,0,0.09523809523809523,0,0,0
667,uk-politics-36836980,t5-large,0.4,0,0,0,0,0,0
668,uk-politics-36836980,gpt-3.5-turbo,0.35806586703835724,0,0,0.17391304347826086,0.3333333333333333,0,0
669,uk-politics-36836980,RefSum,0.4,0,0,0,0,0,0
670,uk-politics-48721211,facebook/bart-large-cnn,0.40859767128773195,0.07142857142857142,0.2857142857142857,0.1794871794871795,0,0.25,0.28571428571428575
671,uk-politics-48721211,google/pegasus-xsum,0.5257518080050821,0.15,0.8,0.05405405405405406,0,0,0.8
672,uk-politics-48721211,t5-large,0.36503452574124584,0.07692307692307693,0.5,0.027777777777777776,0,1,0.5
673,uk-politics-48721211,gpt-3.5-turbo,0.452700949220469,0.13953488372093023,0.5,0.15,0.2,0,0.5
674,uk-politics-48721211,RefSum,0.5592959686223776,0.14634146341463414,1,0.05263157894736842,0,0,1
675,uk-scotland-12847865,facebook/bart-large-cnn,0.44161903625534477,0.2727272727272727,0.5,0.3,0.3333333333333333,0,0.5
676,uk-scotland-12847865,google/pegasus-xsum,0.4,0,0,0,0,0,0
677,uk-scotland-12847865,t5-large,0.49267768039026694,0.3,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666
678,uk-scotland-12847865,gpt-3.5-turbo,0.5676652422362234,0.3333333333333333,1,0.125,0,0,1
679,uk-scotland-12847865,RefSum,0.5676652422362234,0.3333333333333333,1,0.125,0,0,1
680,uk-scotland-30483308,facebook/bart-large-cnn,0.31350378562466624,0,0,0.7692307692307693,0,0.2,0
681,uk-scotland-30483308,google/pegasus-xsum,0.42294735051928445,0.23076923076923078,0.4,0.1,0.5,0,0.4
682,uk-scotland-30483308,t5-large,0.31350378562466624,0,0,0.7692307692307693,0,0.2,0
683,uk-scotland-30483308,gpt-3.5-turbo,0.48473022600975874,0.25,0.5,0.1111111111111111,0,0,0.5
684,uk-scotland-30483308,RefSum,0.561120014449009,0.21428571428571427,1,0.09090909090909091,0,0,1
685,uk-scotland-39699827,facebook/bart-large-cnn,0.42647741634557973,0.2,0.4,0.5,0,0,0.4
686,uk-scotland-39699827,google/pegasus-xsum,0.392978241993335,0.2,0.4,0.07142857142857142,0.75,0,0.4
687,uk-scotland-39699827,t5-large,0.49409035874797197,0.23076923076923078,0.6666666666666666,0.25,0,0,0.6666666666666666
688,uk-scotland-39699827,gpt-3.5-turbo,0.3787116856225428,0.16666666666666666,0.25,0.4117647058823529,0.42857142857142855,0,0.25
689,uk-scotland-39699827,RefSum,0.5639056558781341,0.25,1,0.09090909090909091,0,0,1
690,uk-scotland-55260118,facebook/bart-large-cnn,0.35831484370512856,0,0,0.3157894736842105,0.1,0.1,0
691,uk-scotland-55260118,google/pegasus-xsum,0.4659589878456932,0.058823529411764705,0.5,0.1,0,0,0.5
692,uk-scotland-55260118,t5-large,0.359972572040147,0,0,0.2222222222222222,0.14285714285714285,0.14285714285714285,0
693,uk-scotland-55260118,gpt-3.5-turbo,0.34883097593143736,0,0,0.24561403508771928,0.3,0.1,0
694,uk-scotland-55260118,RefSum,0.5558890651829111,0.061224489795918366,1,0.020833333333333332,0,0,1
695,uk-scotland-glasgow-west-23712511,facebook/bart-large-cnn,0.35651071017583663,0,0,0.47619047619047616,0,0,0
696,uk-scotland-glasgow-west-23712511,google/pegasus-xsum,0.29769516240415517,0,0,0,1,0,0
697,uk-scotland-glasgow-west-23712511,t5-large,0.35651071017583663,0,0,0.47619047619047616,0,0,0
698,uk-scotland-glasgow-west-23712511,gpt-3.5-turbo,0.3536159181448068,0,0,0.34146341463414637,0.2222222222222222,0,0
699,uk-scotland-glasgow-west-23712511,RefSum,0.5534572563937673,0,1,0,0,0,1
700,uk-scotland-north-east-orkney-shetland-39254354,facebook/bart-large-cnn,0.3339661835541737,0,0,0.5333333333333333,0,0.25,0
701,uk-scotland-north-east-orkney-shetland-39254354,google/pegasus-xsum,0.5612371252651532,0.2,1,0.07692307692307693,0,0,1
702,uk-scotland-north-east-orkney-shetland-39254354,t5-large,0.4186469197915412,0.17647058823529413,0.3333333333333333,0.4666666666666667,0,0,0.3333333333333333
703,uk-scotland-north-east-orkney-shetland-39254354,gpt-3.5-turbo,0.4403337779718129,0.1875,0.4,0.35714285714285715,0,0,0.4
704,uk-scotland-north-east-orkney-shetland-39254354,RefSum,0.5612371252651532,0.2,1,0.07692307692307693,0,0,1
705,uk-scotland-north-east-orkney-shetland-55564441,facebook/bart-large-cnn,0.3146425960041106,0,0,0.8571428571428571,0,0,0
706,uk-scotland-north-east-orkney-shetland-55564441,google/pegasus-xsum,0.36417768412363866,0,0,0.4,0,0,0
707,uk-scotland-north-east-orkney-shetland-55564441,t5-large,0.34932103070116105,0,0,0.5454545454545454,0,0,0
708,uk-scotland-north-east-orkney-shetland-55564441,gpt-3.5-turbo,0.34932103070116105,0,0,0.5454545454545454,0,0,0
709,uk-scotland-north-east-orkney-shetland-55564441,RefSum,0.4,0,0,0,0,0,0
710,uk-scotland-scotland-politics-40855469,facebook/bart-large-cnn,0.3443769345153764,0,0,0.42105263157894735,0,0.25,0
711,uk-scotland-scotland-politics-40855469,google/pegasus-xsum,0.5606948067885876,0.17647058823529413,1,0.0625,0,0,1
712,uk-scotland-scotland-politics-40855469,t5-large,0.33818046685509945,0,0,0.23529411764705882,0,0.5,0
713,uk-scotland-scotland-politics-40855469,gpt-3.5-turbo,0.37960261340151846,0.125,0.2222222222222222,0.5652173913043478,0.125,0,0.2222222222222222
714,uk-scotland-scotland-politics-40855469,RefSum,0.5606948067885876,0.17647058823529413,1,0.0625,0,0,1
715,uk-scotland-scotland-politics-41036484,facebook/bart-large-cnn,0.377496786696651,0,0,0.2608695652173913,0,0,0
716,uk-scotland-scotland-politics-41036484,google/pegasus-xsum,0.5534572563937673,0,1,0,0,0,1
717,uk-scotland-scotland-politics-41036484,t5-large,0.377496786696651,0,0,0.2608695652173913,0,0,0
718,uk-scotland-scotland-politics-41036484,gpt-3.5-turbo,0.3908560302280723,0,0.25,0.4444444444444444,0,0,0.25
719,uk-scotland-scotland-politics-41036484,RefSum,0.5534572563937673,0,1,0,0,0,1
720,uk-scotland-scotland-politics-46541974,facebook/bart-large-cnn,0.41377770074583,0.03529411764705882,0.2,0.18072289156626506,0,0,0.2
721,uk-scotland-scotland-politics-46541974,google/pegasus-xsum,0.3652586816868003,0,0,0.07692307692307693,0,0.3333333333333333,0
722,uk-scotland-scotland-politics-46541974,t5-large,0.35075151970877144,0,0,0.05194805194805195,0,0.5,0
723,uk-scotland-scotland-politics-46541974,gpt-3.5-turbo,0.40599158152049836,0.03529411764705882,0.2,0.1566265060240964,0.125,0,0.2
724,uk-scotland-scotland-politics-46541974,RefSum,0.554941553083034,0.0379746835443038,1,0.012987012987012988,0,0,1
725,uk-scotland-south-scotland-42521987,facebook/bart-large-cnn,0.41095002644755135,0.10714285714285714,0.2857142857142857,0.4074074074074074,0,0,0.2857142857142857
726,uk-scotland-south-scotland-42521987,google/pegasus-xsum,0.3425435672445481,0,0,0.17391304347826086,0,0.5,0
727,uk-scotland-south-scotland-42521987,t5-large,0.3425435672445481,0,0,0.17391304347826086,0,0.5,0
728,uk-scotland-south-scotland-42521987,gpt-3.5-turbo,0.3902932020263209,0.1,0.2222222222222222,0.5172413793103449,0,0,0.2222222222222222
729,uk-scotland-south-scotland-42521987,RefSum,0.558740529666606,0.13043478260869565,1,0.045454545454545456,0,0,1
730,uk-scotland-tayside-central-52832380,facebook/bart-large-cnn,0.2301094899150905,0,0,0.19047619047619047,0,1.5,0
731,uk-scotland-tayside-central-52832380,google/pegasus-xsum,0.4835306714394053,0.25,0.8,0.09523809523809523,0,0.5,0.8
732,uk-scotland-tayside-central-52832380,t5-large,0.08267637363585115,0,0,0.1,0,3,0
733,uk-scotland-tayside-central-52832380,gpt-3.5-turbo,0.3975615041978366,0.2,0.36363636363636365,0.2222222222222222,0.5,0.125,0.36363636363636365
734,uk-scotland-tayside-central-52832380,RefSum,0.5688923433737796,0.36,1,0.13636363636363635,0,0,1
735,uk-scotland-tayside-central-54816794,facebook/bart-large-cnn,0.3957413108830446,0.0967741935483871,0.25,0.3793103448275862,0,0.16666666666666666,0.25
736,uk-scotland-tayside-central-54816794,google/pegasus-xsum,0.3893648828135248,0.1111111111111111,0.5,0.04,0.5,0.5,0.5
737,uk-scotland-tayside-central-54816794,t5-large,0.39526142156532573,0.1,0.2857142857142857,0.25,0.2,0.2,0.28571428571428575
738,uk-scotland-tayside-central-54816794,gpt-3.5-turbo,0.38163803409723146,0.15384615384615385,0.25,0.43243243243243246,0.35714285714285715,0,0.25
739,uk-scotland-tayside-central-54816794,RefSum,0.5626802311032103,0.2222222222222222,1,0.08,0,0,1
740,uk-wales-16169000,facebook/bart-large-cnn,0.3643980418061504,0,0,0.18604651162790697,0,0.25,0
741,uk-wales-16169000,google/pegasus-xsum,0.4,0,0,0,0,0,0
742,uk-wales-16169000,t5-large,0.36041377822927434,0,0,0.14285714285714285,0,0.3333333333333333,0
743,uk-wales-16169000,gpt-3.5-turbo,0.38475144185870036,0.061224489795918366,0.2,0.22916666666666666,0.3333333333333333,0,0.19999999999999998
744,uk-wales-16169000,RefSum,0.5563736097408271,0.07317073170731707,1,0.025,0,0,1
745,uk-wales-16948284,facebook/bart-large-cnn,0.3728633525746058,0,0,0.3103448275862069,0,0,0
746,uk-wales-16948284,google/pegasus-xsum,0.34698216574060303,0,0,0.10909090909090909,0.5,0,0
747,uk-wales-16948284,t5-large,0.37565326217172973,0,0,0.2807017543859649,0,0,0
748,uk-wales-16948284,gpt-3.5-turbo,0.3560197944262867,0,0,0.23728813559322035,0.3,0,0
749,uk-wales-16948284,RefSum,0.5534572563937673,0,1,0,0,0,1
750,uk-wales-25181546,facebook/bart-large-cnn,0.44054556330713096,0.13636363636363635,0.5,0.14285714285714285,0.3333333333333333,0,0.5
751,uk-wales-25181546,google/pegasus-xsum,0.2370633449034637,0,0,0,1,1,0
752,uk-wales-25181546,t5-large,0.49516733844826655,0.14285714285714285,0.6666666666666666,0.15,0,0,0.6666666666666666
753,uk-wales-25181546,gpt-3.5-turbo,0.31040153161072775,0,0,0.09523809523809523,0.6666666666666666,0.3333333333333333,0
754,uk-wales-25181546,RefSum,0.5595656250078146,0.15,1,0.05263157894736842,0,0,1
755,uk-wales-33793177,facebook/bart-large-cnn,0.3677408025888804,0,0,0.3013698630136986,0.08333333333333333,0,0
756,uk-wales-33793177,google/pegasus-xsum,0.3973943649600584,0,0,0.03225806451612903,0,0,0
757,uk-wales-33793177,t5-large,0.3646977258630337,0,0,0.39473684210526316,0,0,0
758,uk-wales-33793177,gpt-3.5-turbo,0.3412665404473591,0,0,0.4772727272727273,0.2222222222222222,0,0
759,uk-wales-33793177,RefSum,0.4,0,0,0,0,0,0
760,uk-wales-52063785,facebook/bart-large-cnn,0.3784993148753034,0,0,0.25,0,0,0
761,uk-wales-52063785,google/pegasus-xsum,0.3943684762333666,0,0,0.06896551724137931,0,0,0
762,uk-wales-52063785,t5-large,0.38361590986472577,0,0,0.1935483870967742,0,0,0
763,uk-wales-52063785,gpt-3.5-turbo,0.36428176056462624,0,0,0.1875,0.25,0,0
764,uk-wales-52063785,RefSum,0.4,0,0,0,0,0,0
765,uk-wales-56165569,facebook/bart-large-cnn,0.2965182704982253,0,0,0.02631578947368421,0,1,0
766,uk-wales-56165569,google/pegasus-xsum,0.4,0,0,0,0,0,0
767,uk-wales-56165569,t5-large,0.37101647694006934,0,0,0.10126582278481013,0,0.25,0
